Mass,CC11Pre1_Oct,CC11Pre2_Jul,CC11Pre2_Oct,CC11Pre3_Jul,CC11Pre3_Oct,CC15Post_Oct,CC15Pre_Oct,CC20Post_Oct,CC20Pre_Oct,Coal11Post1_Jun,Coal11Post2_Jun,Coal11Post3_Jun,Coal11Pre1_Jun,Coal11Pre2_Jun,Coal11Pre3_Jun,Coal20Post1_Jun,Coal20Post2_Jun,Coal20Post3_Jun,Coal20Pre1_Jun,Coal20Pre2_Jun,Coal20Pre3_Jun,CC11Post_Oct,CC11Post1_Jul,CC11Post2_Jul,CC11Post3_Jul,CC11Pre1_Jul
297.111042430969,0,0,0,0,0,0,0,1164135.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2150653.8,0,0,0,0
297.11661858019,0,0,0,0,0,0,0,1395048.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2379120.3
297.131709806089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1057199.8,0,0,0,0,0,0
297.134368431209,4187414,11839696,4028357,14413022,4617673,2671382.8,7810851.5,2376811.5,8622115,3713157.3,4108714,3867375,12097343,12319780,11226918,4005974.8,3672860,3773669.8,10674414,10760624,11812277,3901697,7199211,12433123,10739302,16246647
297.137840232608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397863,0
297.142646403995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1442664.9,1595257.5
297.145647735842,1456792.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.147398920583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871402.8,2643835
297.147759974497,0,1335252.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.152313187705,0,0,0,0,0,9577754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5901571.5,0,0,0,0
297.152981948332,24885530,51884248,20759496,23295204,7430606,105461016,34703144,84447600,52893732,36765832,38612908,12969200,63537984,7927845.5,24490792,14949976,9265949,7946983.5,6706928,9033138,45744568,75764992,33626608,38280936,54001260,70023040
297.170757244315,0,1644251.9,0,2057449.8,1479379,1286813.1,0,0,0,3251334.8,7748525,7463153,8887106,6712871,1593897.4,7992921,1579550.6,7566057,2148337.5,4606387,3155895.8,1677573.8,0,1790702.9,0,2268035.5
297.243508637444,1490226.6,0,0,0,1693158.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.517825522146,0,0,0,0,0,0,1214702.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.932072974168,0,0,0,0,1382306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297.932257271886,0,0,0,0,0,3924899.5,2447552.3,0,2684320.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.056866963954,0,0,0,1546768.4,0,0,2136153,0,1557300.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1670671.9,1967370.6,2327505.8,2756284.8
298.060008231871,1385736.8,0,1487245.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.086561473603,0,0,0,0,0,0,0,0,0,0,0,0,1013904.2,0,0,0,0,0,0,0,0,0,0,0,0,0
298.093268703523,0,1975292.9,0,1976348.5,0,0,1638368.4,0,1764793.9,0,0,0,0,0,0,0,0,0,1163977,0,0,0,1527323.4,2874390.3,1973216.1,2185417.8
298.129722722292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325345.9,1393646.5,0
298.142768408839,0,0,0,0,0,0,0,0,0,0,0,0,1017045.1,0,0,0,0,0,0,0,0,0,0,0,0,0
298.173100092915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036381.3,0,0,0,0,0,0,0,0,0,0
298.199634358496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1109203.8,0,0,0,0,0
298.866068266627,0,0,0,0,0,997965.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.929722286888,1534444.9,1481347,1419593.6,0,1784496.6,8720985,4936842.5,1591425.4,5970242,0,0,0,0,1017795.3,0,0,0,0,0,0,0,0,1366820,1659169.9,0,1795058.4
298.932829183849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130297.3,0,0,0,0
298.954491720117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1569323.9,2194729.8,2296628.5,0
298.956078057871,0,0,0,0,0,1182045.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298.973079456004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148401.8,2485551.8,2510140,0
298.990875317564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279799.4,1433397.4,0,0
298.996455952028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1406277.1,0
299.00442198092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389128.3,0
299.009031049832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427517,0,0,0
299.019754581681,0,1295391.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.032793634331,0,0,0,0,0,0,0,1040722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1977922.8,1571411.5,0
299.040875588499,1466122.1,6607654,0,8535896,1498830.8,2169453.8,10883234,1818771.4,7748948,1427931.9,1496908.8,1334371,2407141,2057421.5,2282188,1125978.9,1358890.3,1373844.4,2399653.5,1973326.4,2271201.8,1355016.8,6832199,9480517,9539927,10553882
299.05190858181,0,0,0,0,0,0,0,0,1118742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.056100529134,0,1492266.5,0,1492829.5,0,0,1409444.8,0,1224086.6,0,0,0,1011046.3,0,1688141.4,0,0,0,1024103,0,0,0,0,1329226.3,0,2261535.3
299.069199983999,0,1324590.6,0,1783393.9,0,0,0,0,1014104.8,0,0,0,1144039.5,0,0,0,0,0,0,1079376.9,0,0,1283920,1915214.5,1815393.9,1895715.9
299.077262682312,3490067.5,15201073,3509609.5,18048868,3931096.5,4713076.5,16902314,4552345,14412122,4044509.8,4745296,4146533.5,7628776,7608529,8911823,3821789.5,4764077,5871000,9149865,7767633.5,7045733,3850766,13519955,21147986,19100006,22805030
299.092469408932,0,1688118,0,1562473.6,0,0,0,0,0,0,0,0,0,0,1124304.6,0,0,0,1070506.5,0,0,0,0,0,0,1467180.1
299.095807862317,0,0,0,0,0,0,9472173,0,0,0,0,0,0,0,0,1033182.9,0,0,0,0,0,0,1998680.5,2674519,1972076.4,0
299.105556602363,0,1520186,0,2281326,0,0,1143343,0,2174558.8,0,0,0,1367914.9,1499987.5,1608529.9,0,0,0,1052971.9,1379668,0,0,1799771.5,2598746,1735536.3,2676272.8
299.108010088479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004434.4,0,0,0,0
299.113645139004,3526429.3,12135229,2959729.3,15333233,3391458.5,4287611,11170993,4496543,10990944,5460703.5,5942355,5294440,13029356,12751060,13051859,4538592,5320112,6270875.5,12337581,11371093,11732585,4851731,11924574,18325852,17178996,17889844
299.124851130163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1481568.3,0,0
299.126691661979,0,0,0,0,0,1207037.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.128894287963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328441.1
299.132219892639,0,0,0,0,0,0,1064884.6,0,1128931.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696610.6,0,0
299.148820435033,0,2058055.6,0,0,0,4002433.8,1553336,3774116.8,2222694,1658337.3,1472086.4,0,2313198.8,0,1260245.8,0,0,0,0,0,1795307.9,3426840.3,1770345.1,1744231.9,0,3463232.3
299.150025910121,1307686.8,3549000,0,4051836.8,0,2382210,3399096.3,2616741,3175270.3,2456289.3,3460182.5,2836074.3,4169710.8,5073623.5,4162005.8,2684386.8,2030514.6,2886046.8,3900848.3,3434071.8,4100716,4062232.5,2537065.5,3713384.3,3728258,4395584.5
299.15974327669,0,0,0,0,0,1080579.8,0,1140390.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.159897436695,0,0,0,0,0,0,0,0,0,0,999511.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.186440228211,0,1293395.4,0,0,0,1138312.8,0,1215658.9,1141100.3,0,0,0,0,0,0,0,0,0,0,0,0,2092061.6,0,0,0,0
299.190409043586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040286.3,0,0,0,0
299.22274848582,0,0,0,0,0,0,0,1227440.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1227170.9,0,0,0,0
299.259104686239,1240387.3,1418858.1,0,1342881.3,0,0,0,1013814.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1990184.1,0,0,0,0
299.259300058395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284492,0,0,0
299.547929836781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,996293.3,0,0,0,0,0,0,0,0
299.689471407381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1034396.6,0,0,0,0,0,0,0,0,0
299.783003367813,0,0,0,0,0,0,0,0,0,0,0,0,0,1007699.1,0,0,0,0,0,0,0,0,0,0,0,0
299.792499688494,0,0,0,0,1242778.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299.929254796318,0,0,0,0,0,1405205.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.038079035058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020489.8,0,0,0,0,0,0,0
300.051457429812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291393.4
300.056420198562,0,0,0,0,0,0,0,0,0,0,0,0,1119683.1,0,0,0,0,0,0,0,0,0,0,0,0,0
300.058176881803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039043.6,0,0,0,0,0
300.072498455512,0,0,0,1306545.1,0,0,1772411,987325.1,1901313.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1780619.9,1939087.1,1736943.3,1537928.9
300.101096309626,0,0,0,0,0,0,0,0,0,0,0,1079786.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.108856999814,0,0,0,0,0,0,0,0,1171464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520794.8,0,1580437.8
300.109067029409,0,1302132.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.153556702907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092941,0,0,0,0,0
300.181721501766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342255.6,0,0,0,0
300.591540555096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1019416.2,0,0,0,0,0,0
300.809445241527,0,0,0,0,0,0,0,0,0,0,0,0,1030155.7,0,0,0,0,0,0,0,0,1174798.4,0,0,0,0
300.866205523164,0,0,0,0,0,4444106.5,1728807.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.927561071654,0,1325940.8,0,0,0,1777622.9,0,0,2582678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.936443686033,0,0,0,0,0,0,0,1103824.4,0,1097602.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300.970144586398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290917.4,1466285.8,1555027.1,0
300.975674154485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525333.4,0
300.988707715844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648051.8,0,0
300.998937458548,0,1326219.1,0,0,0,0,0,0,1009570.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.012065080755,0,0,0,0,0,0,0,0,0,1258823.4,0,0,0,0,0,0,0,0,0,0,0,0,1988786.5,2145723.3,1891939.9,0
301.015508238361,0,0,0,0,0,1058024.1,0,0,2140325.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.020123674106,0,0,0,0,0,1099177,2568777,0,1661990.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1458869,2304445.8,2525287,1948378.9
301.035371911364,0,2642326.5,0,2886644,0,0,2064204.4,0,2352809,0,0,0,1375650,1057677.8,1630599.6,0,0,0,1595505.4,1684993.3,1306149.6,0,0,1509314.8,1857389.1,3553504.3
301.038713171363,0,0,0,0,0,0,2075213.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.048388956093,0,1302938.8,0,0,0,1043950.6,0,0,0,0,1100295.9,1050862.9,0,0,0,0,0,1024861.1,0,0,0,0,2219198,3248070.8,3077746.3,1617892.9
301.056521059361,1822490.9,7665053,1272597.6,9159163,0,3227888.3,11694673,2316005.3,8292012.5,1768266,1715208.6,1218415.5,2446500,1714319.9,2983049.8,1488501.3,2086730,2045789.9,2212723.8,2258691.3,2286375.8,1625524.1,8210112.5,11375561,10906742,10517736
301.059899138957,0,0,0,0,0,0,1847889.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.066222897367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347819.3
301.071740849828,1847070.9,3954082,1672217,3289600,1546995.9,2254067.3,1933140.4,0,1699247.4,0,0,0,1631397.5,1627281.4,1658891.3,0,0,0,1255285.3,1572100.6,1294761.3,0,0,1468110.3,1826939.6,4081901.3
301.075048115783,0,0,0,0,0,0,2001237.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.08480731201,0,3048870,0,3451908.5,0,0,0,0,2446769.8,1282763.6,1486859.4,1177969.6,2554790.8,2758546.8,2023820.5,1157751.5,1240908.4,0,2569846.8,2164230,2884138.8,0,2168521.3,3110866.5,2652288.8,3918066
301.084977100593,0,0,0,0,0,0,1780695.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.092909781562,2276132.5,9178537,1573149.6,10625543,2094073.6,3871735.5,11797081,3572715.5,8841907,3534156.3,4694796,3268594.3,5605031.5,5576595.5,6463117.5,3541368.3,4578893,4525665.5,4993143.5,4854534.5,5400363.5,4086073.8,9057996,15639509,12706948,13812981
301.104144125116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1332696.6,0,0
301.10813800872,1511720.5,2386349.5,1611808.9,2296332.3,1515005.8,0,1182940.4,0,1629493.8,0,0,0,1626921.1,1824661.1,1664526.8,0,0,0,1664377.1,1480456.1,0,0,0,1523161.9,2051722,3124986.3
301.121155919062,0,3848625.5,0,3293712.8,1245697.3,3718653,5082719.5,1063408.5,4186296,0,0,0,1514794.5,2084758.4,1827216.1,0,0,0,1315962.5,2139657.3,1466670.4,1078718.1,1661908.6,2816478,2518159.3,3481343
301.12929846927,1690414.1,4311476,1307941.5,4804115.5,1691907.5,3718654.8,4693089,2952690,4028601.5,4414798.5,5390096,4485621,5607083.5,6019991,5936273,3944315,3069008,4514917.5,4544123.5,4532490,5354799,6531903.5,3568343.3,5864416.5,4340882.5,5850370
301.144482218384,0,1497016.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1299463.3
301.144633289328,0,0,0,1560600.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.16566754813,0,1366207.4,1472813.3,1339167.6,0,2343685.8,1953129.1,2431480.3,2535360,2050128.5,2807571.3,1938423.6,2109615,2254235,2403476.5,2147454,1836883,1746409.4,1282431.3,1559821.5,1665459,4675397,0,1756396.3,2158752.8,0
301.20197784835,1300545.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476426.5,0,0,0,0
301.238537920636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999760.2,0,0,0,0
301.667598930365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127878.6,0,0,0,0,0,0,0,0,0,0,0
301.799606156697,0,0,1254198.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301.812561893136,0,0,0,0,0,0,0,0,0,0,1047187.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.030583464647,0,0,0,0,0,0,0,0,1013211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.06690901989,0,1283417.8,0,0,0,0,1052339.3,0,1087201.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.067110329512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500497.3
302.073856457112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316478.1,0,0,0
302.075292582826,0,0,0,0,0,0,1156789.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.088105709235,0,0,0,1473877.6,0,0,1083000,0,1129701.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1744658.8,1560079.3,0
302.103228539931,0,0,0,0,0,0,1018875.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.478402713221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998188.4,0,0,0,0,0,0,0,0,0,0
302.545113900219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304004.9,0
302.775916766268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004190.9,0,0,0,0,0
302.81198931044,0,0,0,0,1247305.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.823270556914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2410727.5,1627389.5,1618227.5,0
302.855841945646,0,0,0,0,0,1223261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.868524591294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014761.1,0,0,0,0,0
302.880883744578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570553.3,0,0,0
302.887161467306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1714194,0,0
302.92351994358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309213.6,1473115.4,0
302.941200641689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036076.6,0,0,0,0,0,0,0,0
302.94691702833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671717,1457508.8,0
302.991320689176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2134067.3,2235254.3,0
303.002199601091,0,0,0,0,0,1660795.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.002960679125,1261338.8,2049534.9,1308859.8,1816713.9,3964924.8,15128956,5019658.5,46306628,3916302,0,0,3363211.3,2714990.3,2032989,1885777.6,1013274.8,1546607.5,1535923.6,1255241,0,1197176.1,31058024,0,0,1666427,1739680.8
303.014624206956,0,1695746.6,0,2180749.8,0,0,2099213.3,0,2454544,0,0,0,1632495.4,1128286.3,1362258.9,0,0,0,1377738.4,1509954.4,1600633.4,0,0,2271802.8,0,2250149
303.027696774264,0,0,0,0,0,0,0,1057863.1,0,1124554.9,0,0,0,0,0,0,0,0,0,0,0,0,2560807,3462718.8,3061636.8,1354665.6
303.035792407819,0,0,0,1687189,0,0,3200786,0,2139924,0,0,0,0,0,0,0,0,0,0,0,0,0,1645353.4,2584129.3,3742600,2197932.5
303.045360738037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391755.9,0
303.05102271829,1524519.4,5304334,0,5774490,0,0,4111381.8,0,3467798.8,1175244.5,0,1002639.3,3002483.5,2632802.3,2279766.8,0,0,0,2750542.5,2121158,2420733.5,0,2033966.1,2728518.3,2654606.3,6819762
303.061752706605,0,0,0,0,0,0,0,0,0,0,0,0,1017908.6,0,0,0,0,0,0,0,0,0,0,0,0,0
303.062223679931,0,0,0,0,0,0,0,0,1155864.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.064086750773,0,2877970,0,3147422.5,0,1381512.3,1634968.6,1323853.9,2387481.3,1503053.5,1333206.5,1234576.5,1329652.8,1569635.8,1639000.1,1596832.4,1374452.9,1678266.8,1666000,1469639.4,1700991,0,3035442.3,5141066.5,4156307.3,3858358.8
303.072170626229,1581100.9,3218452.5,0,4229281.5,0,1820810,4384794.5,1822287.4,4012570.8,0,0,1368593.1,1212277.8,1022052.6,1598041,0,0,1070139.6,1577296.9,0,0,1867891.6,5445940.5,7609933,7550870.5,5492665.5
303.081872800937,0,0,0,0,0,0,0,0,0,0,0,0,1206902.8,0,0,0,0,0,0,0,0,1026165.2,0,0,0,2031037.1
303.08345889746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999733.4,0,0,0,0
303.087425595985,2418481,4621337.5,2741454,6053030.5,2604563.5,0,3449886.3,0,2796829.8,1029199.1,0,0,3417463.3,3471462.3,3519834.8,0,0,0,3400018.8,3312841.8,3785217.5,0,2332473.5,3438162,2505628.5,7739327
303.090932905615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604766,0
303.09868487937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490371.1
303.100463008748,0,4645917.5,1495504.9,4983979,1708054.9,1772943.9,3089441.3,1723604.6,4364320,1126224,1438298.5,1282771.6,3958136.8,3385959.8,3318108,1219875.6,1366136.1,1377598.9,2616916,2687691,3228163,2275192.3,2725181.5,5442134,4470690,5375939.5
303.10854625807,0,3179040,0,3378349.5,0,2180241.5,3487523,2371670.3,3553057.5,2256592.5,2390747.3,2519956.3,2243961.8,2371688.5,2870365,1993764.4,2072312.9,1895999.9,2916181,1960780,2406660,3382905.5,2945856,4988504.5,4450213,4681670.5
303.118331642374,0,1791779,0,0,0,0,0,0,1323939.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1506762.1
303.123805479559,2328378.5,3733540.8,2286806,4438194.5,2501661.3,0,1436710.6,0,2288932.5,1109457.8,0,0,3141755.3,3617386.3,2454110.5,0,0,0,2350422.8,2466765.5,2528261.8,0,1935684.8,2365533.5,2369963,4361164
303.136845522886,1749822,3613737,1466072.8,4241591,2165280.8,2019223.5,3874345.8,2509659.5,3575847,1035602.6,0,0,0,1684587.8,1511264,1044262.9,0,0,1395096.3,1426894.9,1288583.1,3105918.3,3063112.8,4534881.5,3994544.3,3873744.8
303.144910634601,1366336.1,1601579.4,0,1902521.8,1472291,1517209.1,1628203.5,2165085,1628200.4,1503955.3,2417119.3,1211031.4,1311869.6,1594092.6,1883104.9,1803559.6,1322108.1,1449412,1028313.2,1385167.8,1528200,4123263.5,0,2333284.3,2050483.5,2294227.8
303.160166287304,0,0,0,1876414.9,0,0,0,0,1205547.3,0,0,0,0,1050478.4,0,0,0,0,1354970.9,0,0,0,0,0,1291705.6,1958361.3
303.173279136555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678301.9
303.181339352917,0,0,0,0,1344556.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189957.5,0,0,0,0
303.311422415366,0,0,0,0,0,0,0,0,0,0,0,0,1133584,0,0,0,0,0,0,0,0,0,0,0,0,0
303.633003346298,0,0,0,0,0,0,0,1142456.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.739184657907,0,0,1317339.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303.948854413717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1070916.6,0,0,0,0
304.002521278199,0,0,0,0,0,1899086.5,0,6980094.5,0,0,0,0,0,0,0,0,0,0,0,0,0,4396813.5,0,0,0,0
304.006279794977,0,0,0,0,0,0,0,2384383,0,0,0,0,0,0,0,0,0,0,0,0,0,1430926.1,0,0,0,0
304.046285188556,0,1719109.8,0,1691626.4,0,0,1678848.5,0,1406419.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1828119.8
304.059442196929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292828.4
304.082414557858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382312.8,0
304.082662662783,0,1462097.1,0,1766646.8,0,0,1430537.3,0,1005786.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351567.8,0,2188068.8
304.103630379395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134026.8,0,0,0,0,0,0,0,0,0,0,0
304.103882317338,0,0,0,1376637.9,0,0,0,0,1226206.3,0,0,0,0,0,0,0,0,0,0,0,0,1591326.6,0,1396118.6,0,0
304.118866309458,0,0,0,1376258.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.14025184786,0,0,0,1613834.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035044.7,0,0,0,0
304.272981354616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027658.4,0,0,0,0,0,0,0,0
304.341561802266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042194.4,0,0,0,0,0
304.432422105564,0,0,0,0,0,0,0,0,0,0,0,0,1007631,0,0,0,0,0,0,0,0,0,0,0,0,0
304.772588924151,0,0,0,0,0,0,0,1123986.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.783235527537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2040390.6,0,0,0
304.821255683568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735442.3,0,0,0
304.826207562982,0,0,0,0,0,0,0,0,0,0,0,1003505.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304.881825041569,2290954.5,1920075.5,1987669,2519813.3,1894646.8,6297868,1935050.1,6357672,3128949,0,0,0,0,0,1544228.3,1087820.4,2105499.8,0,0,1643528.9,0,12536227,1562213.1,2192527.3,1852007.3,2140740.8
304.920581747482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524123.6,0,0
304.938995722979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320318,0
